Id,GameID,Username,Bet,CashedOut,Bonus,Profit,BustedAt,PlayDate
1153053,3300874,thegamebeoi,9,1.04,1.44,0.49,1.34,2016-11-02T08:38:48Z
5026255,3318580,Babuan12345,50,1.18,0,9,1.83,2016-11-07T09:26:34Z
12122792,3352590,uspeh13777,1000,NA,NA,NA,1.46,2016-11-17T00:53:19Z
12387838,3354262,vsvlv,97,1.05,0,4.85,9.1,2016-11-17T12:27:24Z
9376700,3336960,banno19880,2,1.33,0,0.66,1.62,2016-11-12T15:11:35Z
1062949,3300362,mrbennyxb,113,NA,NA,NA,5.88,2016-11-02T05:09:21Z
23236494,3415649,xork,4,NA,NA,NA,4.9,2016-12-04T22:13:04Z
13312010,3360350,Gloryallowed,200,1.05,0,10,1.25,2016-11-19T05:31:43Z
12134018,3352671,jayhawker21,10,1.34,2.1,3.61,1.44,2016-11-17T01:30:08Z
11517658,3348845,Farimets,1,1.2,0,0.2,14.8,2016-11-15T23:31:40Z
13773260,3363427,prog123,70000,NA,NA,NA,0,2016-11-20T02:30:00Z
2271180,3306501,xylitol_bot,6,NA,NA,NA,0,2016-11-03T22:53:11Z
17418095,3385568,Alice68,466,NA,NA,NA,1.09,2016-11-26T08:06:39Z
1435567,3302284,vsvlv,11,1.1,0,1.1,2.32,2016-11-02T18:07:00Z
16438494,3379654,calvinmoo,1,1.05,2,0.07,1.74,2016-11-24T16:44:27Z
26706043,3435232,lakomka,6000,NA,NA,NA,1.1,2016-12-10T10:48:49Z
23796417,3418539,research_XII,10,NA,NA,NA,1.45,2016-12-05T18:06:15Z
11898313,3351224,anton02_87,9,NA,NA,NA,1.26,2016-11-16T15:41:35Z
16403052,3379468,cxm_6,31,1.05,1.87,2.13,2.19,2016-11-24T15:31:00Z
11337188,3347830,ravleg,1,1.34,2,0.36,6.17,2016-11-15T16:49:22Z
18949596,3394610,Xysle,50,1.05,0,2.5,27.9,2016-11-28T21:05:57Z
17781281,3387761,real2100,5,2.9,0,9.5,24.26,2016-11-26T22:50:52Z
1839382,3304429,funxta,2,NA,NA,NA,1.58,2016-11-03T08:55:13Z
22433270,3411636,Mechoj,24,1.1,0,2.4,1.75,2016-12-03T18:36:42Z
1498886,3302600,effectsdx,11,1.04,0,0.44,2.91,2016-11-02T20:19:36Z
26464914,3433756,Huynhhuy9x,50,20,2,951,38.46,2016-12-10T00:58:19Z
1949713,3304967,SecretEntity,270,1.17,0,45.9,137.39,2016-11-03T12:38:38Z
5607941,3320958,rsf3,7,NA,NA,NA,4.7,2016-11-08T01:57:09Z
6534697,3324723,jrdudley20,25,1.3,0,7.5,15.16,2016-11-09T03:43:10Z
24617391,3422726,GrantAWish,75,1.03,0,2.25,4.5,2016-12-06T22:22:43Z
308727,3296394,Gabryciarm,1,1.5,2,0.52,3.81,2016-11-01T02:21:02Z
15210842,3372497,Dacota,10,1.03,0,0.3,1.51,2016-11-22T15:59:10Z
3056442,3310195,djavoi,18,1.04,0,0.72,7.29,2016-11-05T00:34:43Z
19842725,3399140,WTFbustabit,85,5,2.89,342.46,16.95,2016-11-30T04:40:42Z
6997163,3326613,AlienTvPL,4,1.33,0,1.32,2.24,2016-11-09T16:34:24Z
26864589,3436023,geksss,1,1.02,0,0.02,2.9,2016-12-10T16:26:10Z
5268713,3319547,lebeatles,6,1.04,2,0.36,1.17,2016-11-07T16:23:08Z
17965397,3388981,CyberBex,150,NA,NA,NA,1.05,2016-11-27T06:57:22Z
11971395,3351623,sintez13,32,1.25,4.06,9.3,1.28,2016-11-16T18:27:30Z
25639315,3428711,RAZLUKA78,50,1.14,0,7,18.53,2016-12-08T14:32:20Z
2437769,3307412,hear_me_ROAR,100,NA,NA,NA,1.43,2016-11-04T05:12:08Z
1494179,3302577,djavoi,11,1.04,0,0.44,4.66,2016-11-02T20:10:25Z
5087554,3318844,refclyou,6,1.04,0,0.24,3.86,2016-11-07T11:28:21Z
8321738,3332377,sizeopt,2,1.04,0,0.08,16.84,2016-11-11T07:48:02Z
7911388,3330556,gogo5,10,NA,NA,NA,1.39,2016-11-10T19:26:14Z
5306123,3319697,hydraow,10,NA,NA,NA,1.6,2016-11-07T17:19:59Z
24279302,3420978,Shadowshot,2100,2.01,4.7,2219.72,2.28,2016-12-06T10:37:46Z
4275871,3315338,lebeatles,16,1.04,5.44,1.51,1.12,2016-11-06T11:28:26Z
10217270,3341384,terriri2,160,NA,NA,NA,1.44,2016-11-13T21:41:31Z
6490037,3324538,RoberBaron,879,4.01,2.76,2670.09,10.04,2016-11-09T02:29:00Z
2322583,3306787,ZULU_BOY,800,1.18,0,144,5.04,2016-11-04T00:46:35Z
1323189,3301725,darkfreeze,10,NA,NA,NA,1.59,2016-11-02T14:21:52Z
8246129,3332043,bientutti,5,1.05,0,0.25,2,2016-11-11T05:31:33Z
9371868,3336937,diana,100,NA,NA,NA,1.01,2016-11-12T15:02:47Z
24613103,3422703,sidik48,1,NA,NA,NA,1.21,2016-12-06T22:14:11Z
7679969,3329603,Nekropeon,1,1.2,0,0.2,1.85,2016-11-10T13:13:24Z
1568258,3302965,manahmanah,3,NA,NA,NA,1.95,2016-11-02T22:48:51Z
2910513,3309531,Dalles,1,1.13,0,0.13,1.66,2016-11-04T19:50:05Z
25013219,3424951,lelik3310,30,2,0,30,14.31,2016-12-07T13:20:51Z
16368985,3379291,hkabay,124,NA,NA,NA,1.37,2016-11-24T14:18:33Z
11740448,3350338,Freres,300,1.34,0,102,1.58,2016-11-16T09:43:09Z
11126588,3346526,pagong99,9833,1.06,0,589.98,1.74,2016-11-15T08:14:19Z
6644787,3325185,stringesco,2,1.04,3.5,0.15,1.19,2016-11-09T06:54:11Z
22469857,3411798,FFdm_64,15,NA,NA,NA,4.13,2016-12-03T19:45:39Z
9354618,3336856,Deimoos,50,NA,NA,NA,1.23,2016-11-12T14:27:37Z
10601699,3343480,alex777,20,2,2.2,20.44,2.62,2016-11-14T11:38:43Z
10108552,3340882,Cheepot10,22,NA,NA,NA,1.12,2016-11-13T18:17:02Z
10814866,3344620,xylitol_bot,88,1.33,0,29.04,2.12,2016-11-14T19:15:42Z
26488832,3433911,alibag,4,1.1,0,0.4,9.61,2016-12-10T02:02:27Z
22582848,3412334,philvil,111,NA,NA,NA,1.29,2016-12-03T23:26:19Z
10653048,3343764,Amiri220,12,2,1.08,12.13,2.05,2016-11-14T13:34:27Z
12138328,3352700,Snowballcps,63,1.05,0,3.15,2.52,2016-11-17T01:43:02Z
7066822,3326890,fenderger,6,1.04,0,0.24,6.8,2016-11-09T18:30:19Z
21133039,3404997,vaksamen,100,1.05,0,5,1.76,2016-12-01T21:17:05Z
14027905,3365027,Luxo,10,1.15,0,1.5,2.4,2016-11-20T13:13:16Z
20335202,3401418,Jello1030,200,1.12,0,24,6.05,2016-11-30T20:29:02Z
8586013,3333407,fenderger,3,1.04,0,0.12,4.27,2016-11-11T15:14:38Z
11940171,3351452,Addict3d,1245,NA,NA,NA,5.3,2016-11-16T17:15:00Z
13035468,3358413,MoneyMaker,2,1.05,0,0.1,6.14,2016-11-18T16:39:31Z
23290954,3415948,afrod,1,2,4,1.04,2.86,2016-12-05T00:20:31Z
17282020,3384625,Babuan12345,8,NA,NA,NA,3.06,2016-11-26T01:53:12Z
15077953,3371756,Gocarlo,200,NA,NA,NA,1.32,2016-11-22T11:06:45Z
26614830,3434718,MikeT,116,NA,NA,NA,2.2,2016-12-10T07:19:51Z
5499483,3320484,joshuabeats,6,1.04,0,0.24,1.55,2016-11-07T22:35:52Z
26821831,3435822,klem,22,NA,NA,NA,1.37,2016-12-10T14:59:35Z
25936756,3430550,ShadowshotBank,39,1.11,5.95,6.61,1.25,2016-12-09T03:13:01Z
17834733,3388093,JohnL,7,1.71,6,5.39,1.79,2016-11-27T01:04:48Z
3307547,3311336,Rouge,124,1.25,2.12,33.63,4.3,2016-11-05T08:12:23Z
5864091,3322034,cliffhangers,2,NA,NA,NA,1.35,2016-11-08T09:18:15Z
20085652,3400325,aliduduk,1,NA,NA,NA,1.15,2016-11-30T12:51:50Z
9622661,3338222,Darlingardo,6,NA,NA,NA,1.6,2016-11-12T23:51:03Z
17824442,3388025,Shadowshot3,542,NA,NA,NA,1.16,2016-11-27T00:38:18Z
3184892,3310801,deCisIv,22,1.03,0,0.66,1.33,2016-11-05T04:42:00Z
24475891,3421941,gogo5,1,NA,NA,NA,1.59,2016-12-06T17:01:47Z
8532409,3333221,kangys89,130,NA,NA,NA,2.65,2016-11-11T13:56:32Z
18503636,3392265,suri,132,NA,NA,NA,1.88,2016-11-28T04:51:51Z
19237650,3396205,TheMajor,5,NA,NA,NA,3.47,2016-11-29T08:23:34Z
9838780,3339518,v163va,1,1.11,0,0.11,5.95,2016-11-13T08:48:24Z
2169555,3306006,ff999,20,2,0,20,11.57,2016-11-03T19:34:11Z
2381607,3307111,Morgausa,1,NA,NA,NA,1.82,2016-11-04T03:06:13Z
18408122,3391596,dagentlemang,68,1.18,3.97,14.94,1.57,2016-11-28T00:30:26Z
7926533,3330616,pakdekita,107,NA,NA,NA,4.21,2016-11-10T19:47:34Z
3951297,3313937,sofuch,5,NA,NA,NA,1.42,2016-11-06T02:01:44Z
17733115,3387480,nrebeca,2,NA,NA,NA,1.07,2016-11-26T20:54:52Z
10957537,3345445,Smoelf,70,NA,NA,NA,1.06,2016-11-15T00:55:34Z
5495273,3320466,Bond027,119,1.1,3.01,15.48,1.2,2016-11-07T22:29:03Z
18181490,3390295,megainvest,56,NA,NA,NA,1.91,2016-11-27T15:43:21Z
5225948,3319384,Mammt,10000,NA,NA,NA,2.7,2016-11-07T15:13:23Z
7192970,3327392,zelord,13,1.2,0,2.6,1.37,2016-11-09T22:07:16Z
11717118,3350205,jayhawker20,100,1.05,0,5,3.79,2016-11-16T08:49:53Z
503767,3297426,megainvest,202,2.13,2.23,232.77,2.14,2016-11-01T09:08:40Z
6160260,3323170,johnnycoins,100,1.53,3.72,56.72,1.85,2016-11-08T17:03:57Z
19219447,3396115,bientutti,1,NA,NA,NA,1.48,2016-11-29T07:47:39Z
18096370,3389803,bustabitmoney,27,NA,NA,NA,9.42,2016-11-27T12:30:22Z
13339787,3360558,Cheepot10,24,1.05,1.71,1.61,1.71,2016-11-19T06:55:15Z
19572592,3397775,branixzz,4,NA,NA,NA,1.21,2016-11-29T19:21:12Z
13390629,3360919,Seller,100,2,4.74,104.74,3.77,2016-11-19T09:19:16Z
20432807,3401875,Jonnydepp,3,NA,NA,NA,1.2,2016-11-30T23:41:54Z
8205364,3331857,jew44,10000,NA,NA,NA,1.21,2016-11-11T04:19:36Z
1368125,3301943,kill3r521,3,NA,NA,NA,1.5,2016-11-02T15:48:32Z
17177684,3383912,JohnL,6,1.71,4.33,4.52,8.99,2016-11-25T21:14:39Z
21399192,3406432,aleksandr6402,1,1.24,0,0.24,3.94,2016-12-02T06:52:12Z
15285910,3372907,marburgsars,1895,2.4,3.46,2718.55,18.17,2016-11-22T18:48:26Z
10458910,3342657,z1yu,100,1.1,1.37,11.37,1.17,2016-11-14T06:18:23Z
19949008,3399673,interestingpw,32,1.05,0,1.6,3.04,2016-11-30T08:24:47Z
2552428,3307941,Addict3d,1346,32.11,1.67,41896.53,99.29,2016-11-04T09:00:24Z
23774334,3418445,xxxx74,1,2,2,1.02,3.84,2016-12-05T17:32:07Z
22991671,3414427,suri,51,NA,NA,NA,1.58,2016-12-04T13:58:08Z
4033000,3314316,sr44,2,NA,NA,NA,1.39,2016-11-06T04:33:09Z
14407698,3367477,jadlejadlehano,23000,NA,NA,NA,1.19,2016-11-21T05:42:39Z
14607613,3368763,Host,1000,NA,NA,NA,1.29,2016-11-21T14:22:51Z
22282239,3410927,serg611,3000,1.5,2,1560.02,2.08,2016-12-03T13:37:46Z
21011944,3404495,slavitew,17,1.01,0,0.17,6.55,2016-12-01T17:50:26Z
23728720,3418246,znay22,106,NA,NA,NA,1.19,2016-12-05T16:03:33Z
10815327,3344622,ChaoticForce,32,NA,NA,NA,2.36,2016-11-14T19:16:16Z
17717016,3387386,tarina,1,2,2,1.02,12.42,2016-11-26T20:15:42Z
16152654,3378016,Babuan12345,2,NA,NA,NA,1.82,2016-11-24T05:43:46Z
20600565,3402737,fboy,1,1.13,2,0.15,1.45,2016-12-01T05:39:09Z
9734716,3338910,josephwrangler,1000,2,2.52,1025.17,2.01,2016-11-13T04:40:26Z
7591542,3329225,manahmanah,3,1.25,0,0.75,2.42,2016-11-10T10:45:32Z
9272102,3336486,sparrowbear,10000,1.34,2.3,3630.01,1.63,2016-11-12T11:58:04Z
4665036,3316892,amerji,11285,1.1,0,1128.5,1.93,2016-11-06T22:12:24Z
6383773,3324080,Jlau,22222,NA,NA,NA,2.26,2016-11-08T23:23:41Z
16371968,3379307,post1,20,1.91,5,19.2,2.01,2016-11-24T14:26:19Z
25561704,3428245,Alekss1,4,NA,NA,NA,1.07,2016-12-08T11:28:55Z
10456856,3342645,ksenaSS_03,4,NA,NA,NA,1,2016-11-14T06:13:45Z
1830028,3304382,Debian192,120,NA,NA,NA,1.87,2016-11-03T08:35:54Z
21428593,3406568,yuze777999,10,NA,NA,NA,2.85,2016-12-02T07:50:35Z
23152587,3415205,swagdudeyolo1234,5,NA,NA,NA,1.1,2016-12-04T19:15:55Z
2683591,3308510,yuze777999,25,2,2.12,25.53,5.65,2016-11-04T12:52:15Z
1682644,3303600,a223532,200,NA,NA,NA,1.03,2016-11-03T03:07:36Z
19003863,3394897,davidruch,200,NA,NA,NA,1.98,2016-11-28T23:09:48Z
23303149,3416021,TopazKzn,15,1.05,0,0.75,7.67,2016-12-05T00:46:51Z
20209749,3400881,sanya777,111,NA,NA,NA,1.82,2016-11-30T16:40:59Z
10997230,3345691,Babuan12345,11,NA,NA,NA,1.43,2016-11-15T02:32:53Z
12923815,3357691,1225,87,1.21,3.22,21.07,1.39,2016-11-18T11:48:44Z
2952784,3309713,dmitry163ns,77,1.11,0,8.47,3.12,2016-11-04T21:01:08Z
7940278,3330674,jerey120,2752,1.75,2.01,2119.19,13.42,2016-11-10T20:10:27Z
8868387,3334557,azazaz,8,NA,NA,NA,1.38,2016-11-11T22:55:22Z
518170,3297496,dakadea,6,1.04,1.67,0.34,2.2,2016-11-01T09:36:57Z
8708239,3333856,Labuhengge,1111,1.05,0,55.55,2.59,2016-11-11T18:10:11Z
8129695,3331515,Reqed,25,1.12,0,3,3.74,2016-11-11T01:52:58Z
19446772,3397222,Shadowshot,105,2,3.44,108.61,3.29,2016-11-29T15:25:54Z
26079036,3431434,xopek33,2,NA,NA,NA,1.2,2016-12-09T09:29:23Z
1551114,3302869,ksenaSS_03,70,NA,NA,NA,2.03,2016-11-02T22:08:26Z
21568834,3407213,charles150,1,1.1,1,0.11,2.44,2016-12-02T12:15:50Z
24767027,3423595,Meeseeks,59,NA,NA,NA,1.22,2016-12-07T04:14:14Z
2406427,3307249,mark_s,200,NA,NA,NA,1.69,2016-11-04T04:06:23Z
19404301,3397020,KaneW1,38,NA,NA,NA,1.65,2016-11-29T13:59:52Z
7751000,3329896,sshdontthankme,2,NA,NA,NA,3.3,2016-11-10T15:05:34Z
16536185,3380177,Dalles,3,1.13,0,0.39,3.16,2016-11-24T20:16:42Z
21819554,3408404,ARMAGEDON2020,9,2,4.78,9.43,13.89,2016-12-02T20:19:56Z
14342600,3366986,Provably197x,1,1.97,4,1.01,55.22,2016-11-21T02:23:44Z
5294606,3319651,effectsdx,14,1.04,4.07,1.13,1.16,2016-11-07T17:04:54Z
23727879,3418242,slepachok,67,NA,NA,NA,1.47,2016-12-05T16:02:12Z
14618301,3368832,bustedbits,100,1.31,2.24,33.24,3.24,2016-11-21T14:48:26Z
26636888,3434843,pantyliner69,59,NA,NA,NA,2.58,2016-12-10T08:14:22Z
25674993,3428916,TInuMN,20,1.05,1.25,1.25,3.83,2016-12-08T15:56:11Z
19378512,3396899,sega55,500,1.05,0,25,4.69,2016-11-29T13:04:26Z
4793787,3317485,ArinaAra,448,1.21,0,94.08,3.47,2016-11-07T02:22:23Z
24915219,3424420,thatboredguy999,15,NA,NA,NA,1.09,2016-12-07T09:47:32Z
17863880,3388285,Babuan12345,2,NA,NA,NA,2.06,2016-11-27T02:23:32Z
4869231,3317826,a223532,1000,1.1,0,100,1.27,2016-11-07T04:33:55Z
1104475,3300615,vsvlv,121,1.1,2.48,15.1,2.18,2016-11-02T06:49:23Z
7400210,3328364,marshallgv,2,2,0,2,6.76,2016-11-10T04:50:02Z
6286715,3323668,DUMbl4,1,NA,NA,NA,1.47,2016-11-08T20:36:23Z
16830384,3381933,linh2016,43,NA,NA,NA,2.89,2016-11-25T08:03:40Z
3761621,3313157,Cnacer,300,1.1,0,30,3.16,2016-11-05T20:43:50Z
3643058,3312718,leonar,1,NA,NA,NA,1,2016-11-05T17:35:09Z
19935148,3399611,aleks7974,66,1.55,0,36.3,4.34,2016-11-30T07:57:14Z
5746313,3321576,jamesbrownj,8,1.04,0,0.32,2.93,2016-11-08T06:18:16Z
26728741,3435355,Haverchuk,6,NA,NA,NA,2.38,2016-12-10T11:41:57Z
9019072,3335238,john421,10000,1.33,0,3300,2.99,2016-11-12T03:36:20Z
3757198,3313140,pragna,13,1.05,4.69,1.26,1.11,2016-11-05T20:34:47Z
6439100,3324322,telek,14,2,4.36,14.61,2.33,2016-11-09T01:02:47Z
20135411,3400554,TheRedFrog,627,NA,NA,NA,2.23,2016-11-30T14:27:23Z
11542125,3349011,frylov20,9,NA,NA,NA,2.64,2016-11-16T00:40:01Z
2474005,3307591,Olexandr,700,2.27,0,889,4.07,2016-11-04T06:23:46Z
24487702,3422007,connbob,5288,1.55,1.68,2997.36,1.74,2016-12-06T17:33:19Z
24723295,3423329,K4H1LL,100,NA,NA,NA,2.13,2016-12-07T02:25:28Z
8558751,3333313,sanya777,2,NA,NA,NA,4.36,2016-11-11T14:36:55Z
20181951,3400763,Snowkitty,2,NA,NA,NA,1.03,2016-11-30T15:52:08Z
19405641,3397026,NyanTester,1,NA,NA,NA,1.44,2016-11-29T14:03:31Z
18319173,3391052,Dafuentesman,59,1.13,0,7.67,132.91,2016-11-27T20:53:08Z
21905581,3408866,xblindeyex,100,NA,NA,NA,1.12,2016-12-02T23:44:08Z
2502727,3307723,alex91,50,NA,NA,NA,1.11,2016-11-04T07:23:07Z
11426525,3348309,Hamza1234,5700,1.63,0,3591,2.88,2016-11-15T19:57:11Z
6615506,3325067,mark_s,200,2,0,200,7.3,2016-11-09T06:06:01Z
19091552,3395435,davidyepez,10000,1.08,0,800,1.74,2016-11-29T02:46:32Z
14288071,3366571,post1,1,1.53,4,0.57,1.71,2016-11-20T23:41:40Z
7498517,3328800,alexsoft76,90,1.1,0,9,1.4,2016-11-10T07:51:04Z
9220326,3336237,Chryses2,86,NA,NA,NA,1.37,2016-11-12T10:16:06Z
9998368,3340344,ShadowshotFun,70,2,1.74,71.22,4.69,2016-11-13T14:34:58Z
2156331,3305942,basoucai2,10,1.33,3.4,3.64,1.42,2016-11-03T19:10:35Z
22621860,3412545,CopetownKid,2,1.07,0,0.14,18.02,2016-12-04T00:53:20Z
17444663,3385731,post1,9,NA,NA,NA,1.13,2016-11-26T09:14:25Z
24349048,3421280,HD2020,52,1.75,1.17,39.61,6.98,2016-12-06T12:41:36Z
9704077,3338709,blountb1,3,NA,NA,NA,1,2016-11-13T03:18:28Z
16728943,3381353,Matrix7,500,1.74,3.51,387.53,26.44,2016-11-25T04:12:39Z
6589799,3324965,Morgausa,2,NA,NA,NA,1.07,2016-11-09T05:21:40Z
13639708,3362488,prog123,70000,1.33,2.9,25129.62,1.66,2016-11-19T20:05:26Z
13196472,3359436,davidml,350,1.5,1.5,180.24,1.64,2016-11-18T23:29:21Z
24479297,3421961,zigfrid,1,NA,NA,NA,1.89,2016-12-06T17:13:04Z
2762938,3308858,sizeopt,7,1.04,0,0.28,1.57,2016-11-04T15:10:32Z
14002225,3364884,GetRichQuick,66,1.97,1.15,64.78,3.21,2016-11-20T12:17:39Z
23691840,3418090,ElenaV,5,NA,NA,NA,1.4,2016-12-05T15:02:45Z
12497559,3354885,Sharkz,100,1.2,0,20,2.79,2016-11-17T16:45:32Z
11060196,3346101,win-won,5,NA,NA,NA,1.09,2016-11-15T05:15:53Z
23483851,3417094,drusha2006,4,1.08,0,0.32,1.91,2016-12-05T08:07:39Z
26057769,3431309,win-won,3,3.26,3.67,6.89,7.84,2016-12-09T08:38:59Z
1935689,3304898,ViPiotrus,1,NA,NA,NA,1.06,2016-11-03T12:09:16Z
10580111,3343362,Merc,600,1.75,0,450,2.57,2016-11-14T10:58:37Z
9978244,3340239,Lewik8,160,NA,NA,NA,1.47,2016-11-13T13:52:02Z
16312500,3378989,saqib114,12,10,7.25,108.87,22.35,2016-11-24T12:13:29Z
14557909,3368459,rrrrrrrr,480,1.04,0,19.2,2.57,2016-11-21T12:23:22Z
18371826,3391362,Patelji,10,2.25,2.9,12.79,2.55,2016-11-27T23:01:05Z
14484869,3367998,OnTheMoon22,100,NA,NA,NA,1.48,2016-11-21T09:11:58Z
3080713,3310313,DUMbl4,2,NA,NA,NA,3.35,2016-11-05T01:25:04Z
14203068,3366040,TyRex,265,1.5,0,132.5,7.02,2016-11-20T19:57:07Z
7776194,3329999,NabilAmrani,19,NA,NA,NA,1.4,2016-11-10T15:45:26Z
15693958,3375241,Knights0630,350,NA,NA,NA,1.42,2016-11-23T10:44:54Z
5990839,3322519,sintegra,9,1.04,1.67,0.51,1.29,2016-11-08T12:40:54Z
1694796,3303663,MisterRaver,60,2,2.58,61.55,2.18,2016-11-03T03:36:45Z
15590733,3374718,bloke-,6,NA,NA,NA,1.21,2016-11-23T07:09:25Z
3920004,3313799,effectsdx,24,1.04,0,0.96,2.39,2016-11-06T01:07:59Z
10457907,3342651,ShadowshotFun,176,1.11,0,19.36,2.68,2016-11-14T06:16:07Z
476358,3297295,MakiGame,122,5,2.08,490.54,6.38,2016-11-01T08:17:46Z
16582467,3380433,tonna1945,2,1.12,0,0.24,1.29,2016-11-24T22:02:02Z
1672828,3303546,rottor29,2,NA,NA,NA,1.01,2016-11-03T02:42:00Z
3340001,3311474,a223532,100,2,4.32,104.32,2.33,2016-11-05T09:11:59Z
17911361,3388610,swagdudeyolo123,247,NA,NA,NA,4.06,2016-11-27T04:26:50Z
7315424,3327957,mattyboy,250,1.33,0,82.5,10,2016-11-10T02:03:41Z
3487823,3312060,Makknyusz,30,1.04,0,1.2,5.15,2016-11-05T13:08:44Z
18361761,3391300,numba1,25,1,0,0,1.63,2016-11-27T22:33:56Z
7001528,3326629,Marphillips,100,NA,NA,NA,1.13,2016-11-09T16:39:49Z
21224878,3405468,coolblown,1180,NA,NA,NA,2.31,2016-12-02T00:23:20Z
3296267,3311289,yourtimeup,20,1.17,0,3.4,2.33,2016-11-05T07:54:36Z
14573582,3368555,skater24,1,NA,NA,NA,1.05,2016-11-21T13:02:52Z
13292616,3360187,wolfy9,774,1.02,0,15.48,9.6,2016-11-19T04:27:02Z
22594510,3412396,-t-,1030,NA,NA,NA,4.8,2016-12-03T23:52:04Z
3058838,3310207,methylamine,2501,1.56,0,1400.56,25.8,2016-11-05T00:39:50Z
24101751,3420111,slepachok,33,3,1.15,66.38,3.26,2016-12-06T04:53:22Z
25363813,3426997,rockoo,5,5,2.2,20.11,8.38,2016-12-08T03:02:39Z
19802615,3398923,slavitew,34,1.1,0,3.4,7.41,2016-11-30T03:13:42Z
22205189,3410523,gsd007,100,1.77,2.21,79.21,2.06,2016-12-03T10:53:33Z
5710918,3321427,unlost,450,2.5,2.07,684.33,32.59,2016-11-08T05:17:12Z
7921009,3330594,evgeny1976,11,NA,NA,NA,1.01,2016-11-10T19:40:23Z
17981284,3389081,interestingpw,26,1.05,1.46,1.68,6.94,2016-11-27T07:38:39Z
25274416,3426437,smh4671,3,1.13,0,0.39,1.43,2016-12-07T23:12:37Z
12658956,3355840,vitlyak,18,NA,NA,NA,0,2016-11-17T23:10:37Z
2448033,3307465,sofaking,316,1.6,2.37,197.08,1.95,2016-11-04T05:33:32Z
21337455,3406126,prosmatec,1,NA,NA,NA,1.2,2016-12-02T04:45:11Z
8928321,3334822,krwok,5000,NA,NA,NA,1,2016-11-12T00:49:37Z
11874194,3351097,cnb,700,NA,NA,NA,1.14,2016-11-16T14:51:08Z
6594589,3324985,drsv,1,1.47,2,0.49,1.92,2016-11-09T05:30:26Z
12441838,3354591,Snowballcps,63,1.05,0,3.15,3.2,2016-11-17T14:38:47Z
22287387,3410952,MARLBOROBLACK,100,NA,NA,NA,3.8,2016-12-03T13:48:31Z
14764415,3369777,Maxsorre,3,NA,NA,NA,1.26,2016-11-21T21:26:00Z
812430,3298926,dika1619,737,NA,NA,NA,3.76,2016-11-01T19:21:37Z
5194047,3319264,anajovielyn,16,1.05,0,0.8,7.31,2016-11-07T14:24:11Z
22485148,3411870,CIP1,2,NA,NA,NA,8.06,2016-12-03T20:15:22Z
3219463,3310952,fd46hg5rt,492,NA,NA,NA,5.59,2016-11-05T05:45:27Z
3064422,3310234,Hook80,100,1.33,3.12,36.12,1.33,2016-11-05T00:51:38Z
17566732,3386444,guanet1,89,1.83,0,73.87,5.04,2016-11-26T13:59:14Z
17326005,3384928,Prizmz,60,2.55,2.17,94.3,3.02,2016-11-26T03:50:33Z
5835475,3321924,shiela30,3,1.1,0,0.3,5.63,2016-11-08T08:35:25Z
2686267,3308522,EasyToWin,2,2.02,3.5,2.11,35.7,2016-11-04T12:57:06Z
12942046,3357825,user74,100,NA,NA,NA,1.06,2016-11-18T12:41:58Z
863111,3299187,zzanggubank,7594,21.24,2.67,153905.43,51.47,2016-11-01T21:10:53Z
2629927,3308270,jlgerald,10,NA,NA,NA,1.14,2016-11-04T11:15:18Z
3807322,3313336,sss1012,6,1.15,2,1.02,1.93,2016-11-05T21:58:31Z
11216850,3347128,meanmachine1,4,NA,NA,NA,2.04,2016-11-15T12:09:53Z
17048539,3383156,Pods2,50,1.1,2.1,6.05,1.58,2016-11-25T16:16:38Z
15920464,3376527,anap,620,NA,NA,NA,1.54,2016-11-23T19:25:23Z
10310482,3341822,ksenaSS_03,56,1.33,1.34,19.23,2.74,2016-11-14T00:43:00Z
17830934,3388067,SnowWhite,18,1.5,0,9,27.07,2016-11-27T00:53:00Z
17483649,3385958,simas,8,NA,NA,NA,3.31,2016-11-26T10:50:04Z
21392393,3406399,tehvelvet,8,NA,NA,NA,1.11,2016-12-02T06:38:47Z
5030379,3318598,koc79,12,NA,NA,NA,1.23,2016-11-07T09:35:39Z
15316112,3373074,Makknyusz,10,1.04,0,0.4,30.63,2016-11-22T19:56:04Z
26292281,3432703,Haverchuk,11,NA,NA,NA,1.44,2016-12-09T17:53:31Z
26608107,3434679,honda,212,5,2.17,852.61,5.04,2016-12-10T07:05:35Z
26120896,3431696,john421,500,1.05,0,25,1.61,2016-12-09T11:04:36Z
7369568,3328217,GucciGang,150000,NA,NA,NA,1.17,2016-11-10T03:53:21Z
4647047,3316814,xc23,81,1.42,0,34.02,8.11,2016-11-06T21:38:31Z
25282888,3426492,sfast,3,NA,NA,NA,1.41,2016-12-07T23:39:44Z
23478450,3417065,bitstobricks,1792,NA,NA,NA,0,2016-12-05T07:55:03Z
22422242,3411585,mN3fUH0L,40,19,3.45,721.38,51.49,2016-12-03T18:13:34Z
14907432,3370795,paulri,1,1.05,3,0.08,1.22,2016-11-22T04:24:35Z
13138203,3359033,igogor1987,20,NA,NA,NA,1.02,2016-11-18T20:36:36Z
2289027,3306598,BitcoBumer,3,NA,NA,NA,1.68,2016-11-03T23:28:09Z
26236939,3432401,DiceMaster74,1,NA,NA,NA,2.82,2016-12-09T15:51:34Z
26538648,3434246,gracias1134,33,NA,NA,NA,3.53,2016-12-10T04:16:22Z
